job.name,scen.name,rep.name,rep.methods,model,coef_of_interest,N,imp_m,imp_maxit,mice_method,dag_name,method,bhat,bhat_lo,bhat_hi,bhat_width,EY_prediction,overall.error,beta,form_string,gold_form_string,sancheck.prop_complete,sancheck.mean_RB,sancheck.mean_RC
job_1,1,11,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.02554708695976,1.93989915007024,2.11119502384928,0.171295873779047,8.04179648700784,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3465,0.3728,0.8003
job_1,1,11,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,0.890100695858487,-0.0685180537611329,1.84871944547811,1.91723749923924,8.03034958119749,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3465,0.3728,0.8003
job_1,1,11,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,0.895811768142963,-0.0838899720734646,1.87551350835939,1.95940348043285,8.00940537739083,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3465,0.3728,0.8003
job_1,1,12,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.00728603723607,1.9182510425581,2.09632103191404,0.178069989355933,8.00664386116402,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.346,0.3732,0.8073
job_1,1,12,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.52841264990687,0.31957055133593,4.73725474847782,4.41768419714188,7.99829863085629,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.346,0.3732,0.8073
job_1,1,12,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.51328320338828,0.305175110586468,4.72139129619009,4.41621618560362,7.97391113890853,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.346,0.3732,0.8073
job_1,1,13,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.94629555328994,1.85396393005274,2.03862717652713,0.184663246474388,7.98234237935287,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3471,0.373099999999999,0.8064
job_1,1,13,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.43660255277323,0.861982093952759,2.0112230115937,1.14924091764094,7.98588350544435,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3471,0.373099999999999,0.8064
job_1,1,13,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.46487815904463,0.884948939749589,2.04480737833966,1.15985843859007,7.96436970878653,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3471,0.373099999999999,0.8064
job_1,1,14,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.11679174543422,2.02883208220398,2.20475140866447,0.175919326460487,7.9710271484499,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3571,0.3829,0.8119
job_1,1,14,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.06005754688789,0.394213832026654,1.72590126174912,1.33168742972247,7.94217157644382,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3571,0.3829,0.8119
job_1,1,14,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.0761201474682,0.411790589363771,1.74044970557263,1.32865911620886,7.921160468233,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3571,0.3829,0.8119
job_1,1,15,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.07930063732111,1.99017250699889,2.16842876764334,0.17825626064445,7.98972846220616,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3431,0.3668,0.8065
job_1,1,15,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.84236917963483,0.675444184643035,3.00929417462662,2.33384998998358,7.99570203544997,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3431,0.3668,0.8065
job_1,1,15,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.81890277753933,0.635944409090816,3.00186114598784,2.36591673689702,7.97525797109929,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3431,0.3668,0.8065
job_1,1,16,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.01325747561745,1.92677633118491,2.09973862004999,0.172962288865083,7.96358189056056,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3537,0.3804,0.8128
job_1,1,16,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.36752569395487,0.784810582468905,1.95024080544084,1.16543022297193,7.95423466176608,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3537,0.3804,0.8128
